Issued date,Sales order Number,Sales Order ID,SO Item ID,Account ID,SO Item Product Number,Product ID,Product,Billing Address,Billing City,Billing State,Billing Zip,Sales Rep Initials,Customer Name,Item,Product Description,Account ID,Sales person,Qty Fulfilled,Unit price,Total price,Total cost,Sales Order Line Item,So ct
01-16-2026,10229,25683,77884,2724,FG- 75ct Red Caps,25,FG- 75ct Red Caps,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-017,75ct Red Caps,2724,admin,2,$4.50,$9.00,$3.69,19.00,1.00
01-16-2026,10229,25683,77875,2724,FG-120g Red Powder,43,FG-120g Red Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-021,120g Red Powder,2724,admin,2,$5.60,$11.20,$5.31,12.00,1.00
01-16-2026,10229,25683,77876,2724,FG-120g White Powder,44,FG-120g White Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-022,120g White Powder,2724,admin,2,$5.60,$11.20,$5.34,13.00,1.00
01-16-2026,10229,25683,77885,2724,FG-150ct Green Caps,30,FG-150ct Green Caps,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-023,150ct Green Caps,2724,admin,2,$6.00,$12.00,$6.58,20.00,1.00
01-16-2026,10229,25683,77886,2724,FG-150ct Red Caps,28,FG-150ct Red Caps,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-024,150ct Red Caps,2724,admin,2,$6.00,$12.00,$6.57,21.00,1.00
01-16-2026,10229,25683,77879,2724,FG-1kg Red Powder,49,FG-1kg Red Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-004,1kg Red Powder,2724,admin,2,$30.00,$60.00,$30.78,15.00,1.00
01-16-2026,10229,25683,77890,2724,FG-1kg White Cap Wt,35,FG-1kg White Cap Wt,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-005,1kg White Cap Wt,2724,admin,2,$40.00,$80.00,$47.08,25.00,1.00
01-16-2026,10229,25683,77880,2724,FG-20ct Green Caps,21,FG-20ct Green Caps,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-007,20ct Green Caps,2724,admin,2,$2.00,$4.00,$2.09,16.00,1.00
01-16-2026,10229,25683,77881,2724,FG-20ct Red Caps Kanva,20,FG-20ct Red Caps Kanva,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-008,20ct Red Caps,2724,admin,2,$2.00,$4.00,$2.07,17.00,1.00
01-16-2026,10229,25683,77882,2724,FG-20ct White Caps,19,FG-20ct White Caps,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-009,20ct White Caps,2724,admin,2,$2.00,$4.00,$2.04,18.00,1.00
01-16-2026,10229,25683,77878,2724,FG-250g Red Powder,46,FG-250g Red Powder,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-028,250g Red Powder,2724,admin,2,$9.00,$18.00,$9.17,14.00,1.00
01-16-2026,10229,25683,77887,2724,FG-300ct Green Caps,33,FG-300ct Green Caps,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-030,300ct Green Caps,2724,admin,2,$11.00,$22.00,$11.27,22.00,1.00
01-16-2026,10229,25683,77888,2724,FG-300ct Red Caps,31,FG-300ct Red Caps,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-031,300ct Red Caps,2724,admin,2,$11.00,$22.00,$11.32,23.00,1.00
01-16-2026,10230,25682,77861,1579,KB-3000,207,KB-3000,344 W Main St,American Fork,Utah,84003,BG,Good Earth Markets,KB-3000,Focus+Flow 12PK,1579,BrandonG,4,$60.00,$240.00,$20.98,2.00,1.00
01-16-2026,10230,25682,77860,1579,KB-3001,193,KB-3001,344 W Main St,American Fork,Utah,84003,BG,Good Earth Markets,KB-3001,Release + Relax 12pk,1579,BrandonG,4,$54.00,$216.00,$66.00,1.00,1.00
01-16-2026,10229,25683,77867,2724,KB-3001,193,KB-3001,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-3001,Release + Relax 12pk,2724,admin,2,$45.00,$90.00,$33.00,4.00,1.00
01-16-2026,10230,25682,77862,1579,KB-3002,196,KB-3002,344 W Main St,American Fork,Utah,84003,BG,Good Earth Markets,KB-3002,Zoom 12PK,1579,BrandonG,7,$42.00,$294.00,$113.61,3.00,1.00
01-16-2026,10230,25682,77863,1579,KB-3003,204,KB-3003,344 W Main St,American Fork,Utah,84003,BG,Good Earth Markets,KB-3003,Mango-Tango 12pk,1579,BrandonG,4,$60.00,$240.00,$68.94,4.00,1.00
01-16-2026,10229,25683,77868,2724,KB-3003,204,KB-3003,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-3003,Mango-Tango 12pk,2724,admin,2,$60.00,$120.00,$34.47,5.00,1.00
01-16-2026,10229,25683,77866,2724,KB-3004,213,KB-3004,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-3004,RAW 12 pk,2724,admin,6,$48.00,$288.00,$0.00,3.00,1.00
01-16-2026,10189,25541,77396,883,KB-4000,206,KB-4000,6690 Sterling Dr N,Sterling Heights,Michigan,48312,ED,KMT Distribution,KB-4000,Focus MC12,883,Zalak,448,$576.00,"$258,048.00","$98,440.16",1.00,1.00
01-16-2026,10192,25549,77421,1155,KB-4000,206,KB-4000,4901 Levick Street,philadelphia,Pennsylvania,19135,DW,Tacony,KB-4000,Focus MC12,1155,DerekW,112,$576.00,"$64,512.00","$27,107.70",1.00,1.00
01-16-2026,10192,25549,77910,1155,KB-4000,206,KB-4000,4901 Levick Street,philadelphia,Pennsylvania,19135,DW,Tacony,KB-4000,Focus MC12,1155,DerekW,1,$576.00,$576.00,$242.03,3.00,1.00
01-16-2026,10220,25652,77763,1884,KB-4000,206,KB-4000,10475 SE Division St,Portland,Oregon,97266,BW,Oregon Distro,KB-4000,Focus MC12,1884,BenW,56,$612.00,"$34,272.00","$13,553.85",1.00,1.00
01-16-2026,10225,25676,77841,812,KB-4000,206,KB-4000,"1601 Westpark Drive, Suite 4C",little rock,Arkansas,72204,ADM,Max Distributing,KB-4000,Focus MC12,812,admin,40,$511.20,"$20,448.00","$9,681.32",1.00,1.00
01-16-2026,10226,25677,77842,2106,KB-4000,206,KB-4000,2612 CELESTIAL LN,LINCOLN,California,95648,BW,NASEEB TRADING LLC,KB-4000,Focus MC12,2106,BenW,4,$626.40,"$2,505.60",$896.07,1.00,1.00
01-16-2026,10229,25683,77864,2724,KB-4000,206,KB-4000,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-4000,Focus MC12,2724,admin,2,$576.00,"$1,152.00",$445.22,1.00,1.00
01-16-2026,10232,25688,77902,1447,KB-4000,206,KB-4000,655 N Five Mile Road,Boise,Idaho,83713,ADM,Good Vibes Boise,KB-4000,Focus MC12,1447,admin,4,$576.00,"$2,304.00",$890.44,1.00,1.00
01-16-2026,10229,25683,77865,2724,KB-4002,197,KB-4002,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,KB-4002,Zoom MC (12 boxes),2724,admin,1,$468.00,$468.00,$119.31,2.00,1.00
01-16-2026,10227,25678,77844,393,KB-R007,217,KB-R007,1275 Linda Vista Drive,San Marcos,California,92078,ADM,Alpha Creations- CA,KB-R007,30% Kava Extract,393,admin,"6,000",$0.43,"$2,580.00","$2,165.92",1.00,1.00
01-16-2026,10189,25541,78436,883,Shipping,11,Shipping,6690 Sterling Dr N,Sterling Heights,Michigan,48312,ED,KMT Distribution,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122421750,883,Zalak,1,$0.00,$0.00,$0.00,2.00,1.00
01-16-2026,10189,25541,78611,883,Shipping,11,Shipping,6690 Sterling Dr N,Sterling Heights,Michigan,48312,ED,KMT Distribution,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122558400,883,Zalak,1,$0.00,$0.00,$0.00,3.00,1.00
01-16-2026,10192,25549,77422,1155,Shipping,11,Shipping,4901 Levick Street,philadelphia,Pennsylvania,19135,DW,Tacony,Shipping,Shipping,1155,DerekW,1,$400.00,$400.00,$0.05,2.00,1.00
01-16-2026,10192,25549,78183,1155,Shipping,11,Shipping,4901 Levick Street,philadelphia,Pennsylvania,19135,DW,Tacony,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122315830,1155,DerekW,1,$0.00,$0.00,$0.00,5.00,1.00
01-16-2026,10220,25652,77764,1884,Shipping,11,Shipping,10475 SE Division St,Portland,Oregon,97266,BW,Oregon Distro,Shipping,Shipping,1884,BenW,1,$342.00,$342.00,$0.05,2.00,1.00
01-16-2026,10220,25652,78185,1884,Shipping,11,Shipping,10475 SE Division St,Portland,Oregon,97266,BW,Oregon Distro,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122258520,1884,BenW,1,$0.00,$0.00,$0.00,4.00,1.00
01-16-2026,10225,25676,78184,812,Shipping,11,Shipping,"1601 Westpark Drive, Suite 4C",little rock,Arkansas,72204,ADM,Max Distributing,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122257290,812,admin,1,$0.00,$0.00,$0.00,2.00,1.00
01-16-2026,10226,25677,77843,2106,Shipping,11,Shipping,2612 CELESTIAL LN,LINCOLN,California,95648,BW,NASEEB TRADING LLC,Shipping,Shipping,2106,BenW,1,$80.00,$80.00,$0.05,2.00,1.00
01-16-2026,10226,25677,77847,2106,Shipping,11,Shipping,2612 CELESTIAL LN,LINCOLN,California,95648,BW,NASEEB TRADING LLC,Shipping,Shipping Tracking: 1Z90V7160334262268,2106,BenW,1,$0.00,$0.00,$0.00,4.00,1.00
01-16-2026,10227,25678,77845,393,Shipping,11,Shipping,1275 Linda Vista Drive,San Marcos,California,92078,ADM,Alpha Creations- CA,Shipping,Shipping,393,admin,1,$25.00,$25.00,$0.05,2.00,1.00
01-16-2026,10227,25678,78233,393,Shipping,11,Shipping,1275 Linda Vista Drive,San Marcos,California,92078,ADM,Alpha Creations- CA,Shipping,Shipping Tracking: 1Z90V7160322345905,393,admin,1,$0.00,$0.00,$0.00,3.00,1.00
01-16-2026,10230,25682,78037,1579,Shipping,11,Shipping,344 W Main St,American Fork,Utah,84003,BG,Good Earth Markets,Shipping,Shipping Tracking: 1Z90V7160316618579,1579,BrandonG,1,$0.00,$0.00,$0.00,5.00,1.00
01-16-2026,10229,25683,77905,2724,Shipping,11,Shipping,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,Shipping,Shipping Tracking: WILL CALL,2724,admin,1,$0.00,$0.00,$0.00,28.00,1.00
01-16-2026,10232,25688,77907,1447,Shipping,11,Shipping,655 N Five Mile Road,Boise,Idaho,83713,ADM,Good Vibes Boise,Shipping,Shipping Tracking: WILL CALL,1447,admin,1,$0.00,$0.00,$0.00,2.00,1.00
01-16-2026,10192,25549,77911,1155,RDISC,0,,4901 Levick Street,philadelphia,Pennsylvania,19135,DW,Tacony,,Special Discount ( ),1155,DerekW,1,-$576.00,-$576.00,$0.00,4.00,1.00
01-16-2026,10220,25652,77768,1884,Paid Shipping,0,,10475 SE Division St,Portland,Oregon,97266,BW,Oregon Distro,,AE Paid Shipping,1884,BenW,1,-$171.00,-$171.00,$0.00,3.00,1.00
01-16-2026,10229,25683,77898,2724,New Store Promo,0,,6555 W Overland Rd Suite 100,Boise,Idaho,83709,ADM,Good Vibes Overland,,New Store Promo,2724,admin,1,"-$2,500.40","-$2,500.40",$0.00,27.00,1.00
01-19-2026,10228,25681,78071,1132,CC Processing,74,CC Processing,1041 Brighton Ave Ste 8,Portland,Maine,4102,DW,Portland Smoke & Vape,CC Processing,Credit Card Processing Fee,1132,DerekW,1,$41.04,$41.04,$0.00,4.00,1.00
01-19-2026,10241,25743,78091,1644,KB-2004,212,KB-2004,1 Coppland St,Quincy,Massachusetts,2169,DW,New Smoke Shop,KB-2004,RAW 60 ml single bottle,1644,DerekW,6,$4.50,$27.00,$0.00,2.00,1.00
01-19-2026,10242,25744,78103,1459,KB-2004,212,KB-2004,"ATTN: Sarah, 604 S Douglas Hwy",Gillette,Wyoming,82718,BG,Mountain High Wellness | WY,KB-2004,RAW 60 ml single bottle,1459,BrandonG,6,$4.50,$27.00,$0.00,3.00,1.00
01-19-2026,10241,25743,78089,1644,KB-3000,207,KB-3000,1 Coppland St,Quincy,Massachusetts,2169,DW,New Smoke Shop,KB-3000,Focus+Flow 12PK,1644,DerekW,6,$60.00,$360.00,$31.47,1.00,1.00
01-19-2026,10243,25745,78100,975,KB-3000,207,KB-3000,1126 Blowing Rock Rd. Unit C,Boone,North Carolina,28607,ADM,SMOKE RINGS BOONE-BN (NC),KB-3000,Focus+Flow 12PK,975,admin,2,$55.80,$111.60,$10.49,4.00,2.00
01-19-2026,10244,25746,78102,862,KB-3000,207,KB-3000,1106 Burke St,Winston-Salem,North Carolina,27101,ADM,SMOKE RINGS WINSTON SALEM-WS (NC),KB-3000,Focus+Flow 12PK,862,admin,6,$55.80,$334.80,$31.47,4.00,2.00
01-19-2026,10245,25747,78105,993,KB-3000,207,KB-3000,758 9th St.,Durham,North Carolina,27705,ADM,SMOKE RINGS DURHAM-DH (NC),KB-3000,Focus+Flow 12PK,993,admin,20,$55.80,"$1,116.00",$104.89,4.00,2.00
01-19-2026,10247,25749,78109,860,KB-3000,207,KB-3000,1207 S Kerr Ave,Wilmington,North Carolina,28403,ADM,SMOKE RINGS WILMINGTON-WT (NC),KB-3000,Focus+Flow 12PK,860,admin,20,$55.80,"$1,116.00",$104.89,2.00,2.00
01-19-2026,10248,25750,78110,992,KB-3000,207,KB-3000,418 West Franklin St,Chapel Hill,North Carolina,27516,ADM,SMOKE RINGS CHAPEL HILL-CH (NC),KB-3000,Focus+Flow 12PK,992,admin,8,$55.80,$446.40,$41.96,2.00,2.00
01-19-2026,10240,25742,78088,869,KB-3001,193,KB-3001,111 S River Rd Suite C,West Lafayette,Indiana,47906,ADM,WILD SIDE WEST LAFAYETTE-LF (IN),KB-3001,Release + Relax 12pk,869,admin,12,$55.80,$669.60,$198.00,2.00,2.00
01-19-2026,10245,25747,78104,993,KB-3002,196,KB-3002,758 9th St.,Durham,North Carolina,27705,ADM,SMOKE RINGS DURHAM-DH (NC),KB-3002,Zoom 12PK,993,admin,20,$42.00,$840.00,$324.60,2.00,2.00
01-19-2026,10237,25739,78076,341,KB-3003,204,KB-3003,33766 Woodward Ave,Birmingham,Michigan,48009,ADM,WILD SIDE BIRMINGHAM-BH (MI),KB-3003,Mango-Tango 12pk,341,admin,2,$60.00,$120.00,$34.47,4.00,2.00
01-19-2026,10228,25681,77858,1132,KB-4000,206,KB-4000,1041 Brighton Ave Ste 8,Portland,Maine,4102,DW,Portland Smoke & Vape,KB-4000,Focus MC12,1132,DerekW,1,$720.00,$720.00,$247.97,2.00,1.00
01-19-2026,10233,25690,77908,1851,KB-4000,206,KB-4000,"ATTN: Akram
215 S Edsion Street",Salt Lake City,Utah,84111,BG,Edison Grab N Go | UT,KB-4000,Focus MC12,1851,BrandonG,2,$720.00,"$1,440.00",$495.94,1.00,1.00
01-19-2026,10237,25739,78075,341,KB-4000,206,KB-4000,33766 Woodward Ave,Birmingham,Michigan,48009,ADM,WILD SIDE BIRMINGHAM-BH (MI),KB-4000,Focus MC12,341,admin,8,$669.60,"$5,356.80","$1,983.77",2.00,2.00
01-19-2026,10242,25744,78090,1459,KB-4000,206,KB-4000,"ATTN: Sarah, 604 S Douglas Hwy",Gillette,Wyoming,82718,BG,Mountain High Wellness | WY,KB-4000,Focus MC12,1459,BrandonG,3,$720.00,"$2,160.00",$734.49,1.00,1.00
01-19-2026,10243,25745,78099,975,KB-4000,206,KB-4000,1126 Blowing Rock Rd. Unit C,Boone,North Carolina,28607,ADM,SMOKE RINGS BOONE-BN (NC),KB-4000,Focus MC12,975,admin,4,$669.60,"$2,678.40",$979.32,2.00,2.00
01-19-2026,10244,25746,78101,862,KB-4000,206,KB-4000,1106 Burke St,Winston-Salem,North Carolina,27101,ADM,SMOKE RINGS WINSTON SALEM-WS (NC),KB-4000,Focus MC12,862,admin,2,$669.60,"$1,339.20",$489.66,2.00,2.00
01-19-2026,10246,25748,78107,942,KB-4000,206,KB-4000,4201 Emerson Street,Wilmington,North Carolina,28401,ED,Port City Distro,KB-4000,Focus MC12,942,Zalak,112,$597.60,"$66,931.20","$24,056.33",1.00,1.00
01-19-2026,10228,25681,77857,1132,KB-4004,214,KB-4004,1041 Brighton Ave Ste 8,Portland,Maine,4102,DW,Portland Smoke & Vape,KB-4004,RAW MC (12 count),1132,DerekW,1,$648.00,$648.00,$150.81,1.00,1.00
01-19-2026,10228,25681,77859,1132,Shipping,11,Shipping,1041 Brighton Ave Ste 8,Portland,Maine,4102,DW,Portland Smoke & Vape,Shipping,Shipping,1132,DerekW,1,$0.00,$0.00,$0.05,3.00,1.00
01-19-2026,10228,25681,78094,1132,Shipping,11,Shipping,1041 Brighton Ave Ste 8,Portland,Maine,4102,DW,Portland Smoke & Vape,Shipping,Shipping Tracking: 1Z90V7160304329958,1132,DerekW,1,$0.00,$0.00,$0.00,5.00,1.00
01-19-2026,10233,25690,77909,1851,Shipping,11,Shipping,"ATTN: Akram
215 S Edsion Street",Salt Lake City,Utah,84111,BG,Edison Grab N Go | UT,Shipping,Shipping,1851,BrandonG,1,$0.00,$0.00,$0.05,2.00,1.00
01-19-2026,10233,25690,78093,1851,Shipping,11,Shipping,"ATTN: Akram
215 S Edsion Street",Salt Lake City,Utah,84111,BG,Edison Grab N Go | UT,Shipping,Shipping Tracking: 1Z90V7160311613930,1851,BrandonG,1,$0.00,$0.00,$0.00,3.00,1.00
01-19-2026,10237,25739,78096,341,Shipping,11,Shipping,33766 Woodward Ave,Birmingham,Michigan,48009,ADM,WILD SIDE BIRMINGHAM-BH (MI),Shipping,Shipping Tracking: 1Z90V7160313850779,341,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-19-2026,10240,25742,78097,869,Shipping,11,Shipping,111 S River Rd Suite C,West Lafayette,Indiana,47906,ADM,WILD SIDE WEST LAFAYETTE-LF (IN),Shipping,Shipping Tracking: 1Z90V7160301233824,869,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-19-2026,10241,25743,78092,1644,Shipping,11,Shipping,1 Coppland St,Quincy,Massachusetts,2169,DW,New Smoke Shop,Shipping,Shipping,1644,DerekW,1,$15.00,$15.00,$0.05,3.00,1.00
01-19-2026,10241,25743,78119,1644,Shipping,11,Shipping,1 Coppland St,Quincy,Massachusetts,2169,DW,New Smoke Shop,Shipping,Shipping Tracking: 1Z90V7160312430135,1644,DerekW,1,$0.00,$0.00,$0.00,5.00,1.00
01-19-2026,10242,25744,78112,1459,Shipping,11,Shipping,"ATTN: Sarah, 604 S Douglas Hwy",Gillette,Wyoming,82718,BG,Mountain High Wellness | WY,Shipping,Shipping Tracking: 1Z90V7160305721861,1459,BrandonG,1,$0.00,$0.00,$0.00,4.00,1.00
01-19-2026,10243,25745,78111,975,Shipping,11,Shipping,1126 Blowing Rock Rd. Unit C,Boone,North Carolina,28607,ADM,SMOKE RINGS BOONE-BN (NC),Shipping,Shipping Tracking: 1Z90V7160316362032,975,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-19-2026,10244,25746,78113,862,Shipping,11,Shipping,1106 Burke St,Winston-Salem,North Carolina,27101,ADM,SMOKE RINGS WINSTON SALEM-WS (NC),Shipping,Shipping Tracking: 1Z90V7160313013101,862,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-19-2026,10245,25747,78123,993,Shipping,11,Shipping,758 9th St.,Durham,North Carolina,27705,ADM,SMOKE RINGS DURHAM-DH (NC),Shipping,Shipping Tracking: 1Z90V7160326349734,993,admin,2,$0.00,$0.00,$0.00,6.00,2.00
01-19-2026,10246,25748,78108,942,Shipping,11,Shipping,4201 Emerson Street,Wilmington,North Carolina,28401,ED,Port City Distro,Shipping,Shipping,942,Zalak,1,$0.00,$0.00,$0.05,2.00,1.00
01-19-2026,10246,25748,78606,942,Shipping,11,Shipping,4201 Emerson Street,Wilmington,North Carolina,28401,ED,Port City Distro,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122502380,942,Zalak,1,$0.00,$0.00,$0.00,3.00,1.00
01-19-2026,10247,25749,78118,860,Shipping,11,Shipping,1207 S Kerr Ave,Wilmington,North Carolina,28403,ADM,SMOKE RINGS WILMINGTON-WT (NC),Shipping,Shipping Tracking: 1Z90V7160317689929,860,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-19-2026,10248,25750,78125,992,Shipping,11,Shipping,418 West Franklin St,Chapel Hill,North Carolina,27516,ADM,SMOKE RINGS CHAPEL HILL-CH (NC),Shipping,Shipping Tracking: 1Z90V7160329917758,992,admin,2,$0.00,$0.00,$0.00,4.00,2.00
01-19-2026,10249,25753,78287,574,Shipping,11,Shipping,"18023 Sky Park Circle, Unit J",Irvine,California,92614,CC,Fourice Brands LLC,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77122388000,574,Cori,2,$0.00,$0.00,$0.00,4.00,2.00
01-19-2026,10249,25753,78127,574,TT-002-WL,144,TT-002-WL,"18023 Sky Park Circle, Unit J",Irvine,California,92614,CC,Fourice Brands LLC,HL-002-WL,TikTonics-Berry Bliss-100mg Kratom-2oz FG,574,Cori,"23,060",$3.00,"$69,180.00","$28,725.93",2.00,2.00
01-19-2026,10241,25743,78095,1644,Sample Cost,0,,1 Coppland St,Quincy,Massachusetts,2169,DW,New Smoke Shop,,Samples,1644,DerekW,1,-$27.00,-$27.00,$0.00,4.00,1.00
01-19-2026,10242,25744,78106,1459,Sample Cost,0,,"ATTN: Sarah, 604 S Douglas Hwy",Gillette,Wyoming,82718,BG,Mountain High Wellness | WY,,Samples,1459,BrandonG,1,-$27.00,-$27.00,$0.00,2.00,1.00
01-20-2026,10270,25808,78291,1923,KB-2004,212,KB-2004,9031 Lake Shore Dr,Nampa,Idaho,83686,BG,Lakeshore Market | ID,KB-2004,RAW 60 ml single bottle,1923,BrandonG,6,$4.50,$27.00,$0.00,3.00,1.00
01-20-2026,10253,25782,78224,1009,KB-3000,207,KB-3000,784 Asp Ave.,Norman,Oklahoma,65201,ADM,WILD SIDE NORMAN-NM (OK),KB-3000,Focus+Flow 12PK,1009,admin,4,$55.80,$223.20,$20.98,4.00,2.00
01-20-2026,10258,25792,78248,1024,KB-3000,207,KB-3000,1029 W. University Ave,Gainesville,Florida,32601,ADM,WILD SIDE GAINESVILLE-GV2 (FL),KB-3000,Focus+Flow 12PK,1024,admin,12,$55.80,$669.60,$62.94,4.00,2.00
01-20-2026,10259,25793,78250,845,KB-3000,207,KB-3000,"44 Lafayette Rd. , Unit 8 North",North Hampton,New Hampshire,3862,ADM,WILD SIDE NORTH HAMPTON-HAM (NH),KB-3000,Focus+Flow 12PK,845,admin,12,$55.80,$669.60,$62.94,4.00,2.00
01-20-2026,10261,25796,78254,980,KB-3000,207,KB-3000,1650a Storrs Rd,Storrs,Connecticut,6268,ADM,SMOKE ZONE STORRS-ST (CT),KB-3000,Focus+Flow 12PK,980,admin,2,$55.80,$111.60,$10.49,4.00,2.00
01-20-2026,10262,25798,78259,1072,KB-3000,207,KB-3000,384 College Ave.,Clemson,South Carolina,29631,ADM,WILD SIDE CLEMSON-CL (SC),KB-3000,Focus+Flow 12PK,1072,admin,6,$55.80,$334.80,$31.47,2.00,2.00
01-20-2026,10253,25782,78225,1009,KB-3001,193,KB-3001,784 Asp Ave.,Norman,Oklahoma,65201,ADM,WILD SIDE NORMAN-NM (OK),KB-3001,Release + Relax 12pk,1009,admin,2,$55.80,$111.60,$33.00,6.00,2.00
01-20-2026,10260,25795,78252,852,KB-3001,193,KB-3001,539 King St.,Charleston,South Carolina,29403,ADM,WILD SIDE CHARLESTON-CR (SC),KB-3001,Release + Relax 12pk,852,admin,8,$55.80,$446.40,$132.00,2.00,2.00
01-20-2026,10261,25796,78253,980,KB-3002,196,KB-3002,1650a Storrs Rd,Storrs,Connecticut,6268,ADM,SMOKE ZONE STORRS-ST (CT),KB-3002,Zoom 12PK,980,admin,6,$42.00,$252.00,$97.38,2.00,2.00
01-20-2026,10263,25799,78260,849,KB-3002,196,KB-3002,"820 Nw 9th St, Suite 104",corvallis,Oregon,97330,ADM,WILD SIDE CORVALLIS-CV (OR),KB-3002,Zoom 12PK,849,admin,6,$42.00,$252.00,$97.38,2.00,2.00
01-20-2026,10253,25782,78223,1009,KB-3003,204,KB-3003,784 Asp Ave.,Norman,Oklahoma,65201,ADM,WILD SIDE NORMAN-NM (OK),KB-3003,Mango-Tango 12pk,1009,admin,2,$60.00,$120.00,$34.47,2.00,2.00
01-20-2026,10238,25740,78079,263,KB-4000,206,KB-4000,4200 Industry Dr E #A,Fife,Washington,98424,ADM,B.I.G. Wholesale,KB-4000,Focus MC12,263,admin,56,$576.00,"$32,256.00","$12,028.17",1.00,1.00
01-20-2026,10252,25780,78217,1425,KB-4000,206,KB-4000,875 W Redclifs,Washington,Utah,84780,BG,Mike's Smoke cigar and gifts,KB-4000,Focus MC12,1425,BrandonG,4,$720.00,"$2,880.00",$955.38,1.00,1.00
01-20-2026,10254,25783,78228,1557,KB-4000,206,KB-4000,14440 F St. Suite 111,Omaha,Nebraska,68137,ADM,Precision Edge Fit LLC,KB-4000,Focus MC12,1557,admin,8,$648.00,"$5,184.00","$1,847.15",1.00,1.00
01-20-2026,10255,25784,78231,864,KB-4000,206,KB-4000,102 Portland St,Portland,Maine,4101,ADM,WILD SIDE PORTLAND-PT (ME),KB-4000,Focus MC12,864,admin,4,$669.60,"$2,678.40",$932.05,2.00,2.00
01-20-2026,10257,25791,78246,1034,KB-4000,206,KB-4000,4650 N. Alafaya Trail Unit 102,Orlando,Florida,32826,ADM,WILD SIDE ORLANDO-OL (FL),KB-4000,Focus MC12,1034,admin,6,$669.60,"$4,017.60","$1,370.46",2.00,2.00
01-20-2026,10264,25800,78261,843,KB-4000,206,KB-4000,107 8th ave. west suite 6,Williston,North Dakota,58801,BG,Hemp Plus,KB-4000,Focus MC12,843,BrandonG,1,-$720.00,-$720.00,-$233.01,1.00,1.00
01-20-2026,10265,25801,78262,843,KB-4000,206,KB-4000,107 8th ave. west suite 6,Williston,North Dakota,58801,BG,Hemp Plus,KB-4000,Focus MC12,843,BrandonG,1,$720.00,$720.00,$233.01,1.00,1.00
01-20-2026,10270,25808,78290,1923,KB-4000,206,KB-4000,9031 Lake Shore Dr,Nampa,Idaho,83686,BG,Lakeshore Market | ID,KB-4000,Focus MC12,1923,BrandonG,1,$720.00,$720.00,$224.68,1.00,1.00
01-20-2026,10238,25740,78082,263,KB-4001,194,KB-4001,4200 Industry Dr E #A,Fife,Washington,98424,ADM,B.I.G. Wholesale,KB-4001,Release + Relax MC (12 boxes),263,admin,6,$525.50,"$3,153.00","$1,051.17",3.00,1.00
01-20-2026,10259,25793,78249,845,KB-4001,194,KB-4001,"44 Lafayette Rd. , Unit 8 North",North Hampton,New Hampshire,3862,ADM,WILD SIDE NORTH HAMPTON-HAM (NH),KB-4001,Release + Relax MC (12 boxes),845,admin,2,$669.60,"$1,339.20",$350.39,2.00,2.00
01-20-2026,10238,25740,78222,263,KB-4002,197,KB-4002,4200 Industry Dr E #A,Fife,Washington,98424,ADM,B.I.G. Wholesale,KB-4002,Zoom MC (12 boxes),263,admin,5,$417.60,"$2,088.00",$596.53,4.00,1.00
