Issued Date,Account id,Billing Name,Bill to address,Billing City,Billing State,Billing Zip,Customer,Default Sales Rep,Product ID,Product,Sales order Number,So status,Sales Rep,Sales Order Custom Field 1,Sales Order Custom Field 2,So c3,Sales Order Custom Field 4,Sales Order Custom Field 5,So c6,SO ID,SO Item ID,SO Item Product Number,Product description,Soitem desc,SO Item Type,BOL,Carrier name,Ship status,SO Number,Status ID,Sales man initials,Company name,Qty fulfilled,Last Unit Price,So ct,Unit Price,Total Price,Total cost,Sales Order Line Item
01-05-2026,1003,WILD SIDE VENTURA-JOHNSON (CA),2850 Johnson Dr Suite C,Ventura,California,93003,WILD SIDE VENTURA-JOHNSON (CA),,11,Shipping,10105,Fulfilled,admin,,,,,,,25200,76332,Shipping,Shipping,Shipping Tracking: 1Z90V7160306482707,Shipping,229463,UPS,Shipped,10105,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,991,WILD SIDE KALAMAZOO-KZ (MI),2909 Howard St,Kalamazoo,Michigan,49006,WILD SIDE KALAMAZOO-KZ (MI),,207,KB-3000,10087,Fulfilled,admin,,,,,,,25181,76246,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229265,UPS,Shipped,10087,30,ADM,CWL Brands,8.00,$60.0000,2.00,$55.80,$446.40,$41.96,2.00
01-05-2026,991,WILD SIDE KALAMAZOO-KZ (MI),2909 Howard St,Kalamazoo,Michigan,49006,WILD SIDE KALAMAZOO-KZ (MI),,11,Shipping,10087,Fulfilled,admin,,,,,,,25181,76256,Shipping,Shipping,Shipping Tracking: 1Z90V7160311085994,Shipping,229265,UPS,Shipped,10087,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,981,WILD SIDE AMHERST-AM1 (MA),332 College St,Amherst,Massachusetts,1002,WILD SIDE AMHERST-AM1 (MA),,206,KB-4000,10083,Fulfilled,admin,,,,,,,25177,76228,KB-4000,Focus MC12,Focus MC12,Sale,229234,UPS,Shipped,10083,30,ADM,CWL Brands,6.00,$576.0000,2.00,$669.60,"$4,017.60","$1,375.10",2.00
01-05-2026,981,WILD SIDE AMHERST-AM1 (MA),332 College St,Amherst,Massachusetts,1002,WILD SIDE AMHERST-AM1 (MA),,11,Shipping,10083,Fulfilled,admin,,,,,,,25177,76240,Shipping,Shipping,Shipping Tracking: 1Z90V7160316119368,Shipping,229234,UPS,Shipped,10083,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,1018,WILD SIDE TEMPE-TP (AZ),"405 W. University Dr.
Suite 102",Tempe,Arizona,85281,WILD SIDE TEMPE-TP (AZ),,206,KB-4000,10099,Fulfilled,admin,,,,,,,25195,76294,KB-4000,Focus MC12,Focus MC12,Sale,229418,UPS,Shipped,10099,30,ADM,CWL Brands,2.00,$576.0000,2.00,$669.60,"$1,339.20",$433.67,2.00
01-05-2026,1018,WILD SIDE TEMPE-TP (AZ),"405 W. University Dr.
Suite 102",Tempe,Arizona,85281,WILD SIDE TEMPE-TP (AZ),,11,Shipping,10099,Fulfilled,admin,,,,,,,25195,76330,Shipping,Shipping,Shipping Tracking: 1Z90V7160307506680,Shipping,229418,UPS,Shipped,10099,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,857,WILD SIDE TACOMA-TC (WA),"4802 S. Center St., Suite B",Tacoma,Washington,98409,WILD SIDE TACOMA-TC (WA),,207,KB-3000,10116,Fulfilled,admin,,,,,,,25210,76320,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229548,UPS,Shipped,10116,30,ADM,CWL Brands,20.00,$60.0000,2.00,$55.80,"$1,116.00",$104.89,2.00
01-05-2026,857,WILD SIDE TACOMA-TC (WA),"4802 S. Center St., Suite B",Tacoma,Washington,98409,WILD SIDE TACOMA-TC (WA),,11,Shipping,10116,Fulfilled,admin,,,,,,,25210,76335,Shipping,Shipping,Shipping Tracking: 1Z90V7160315115739,Shipping,229548,UPS,Shipped,10116,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,1071,WILD SIDE CHAMPAIGN-CP2 (IL),604 S. Neil St. Suite 103,Champaign,Illinois,61820,WILD SIDE CHAMPAIGN-CP2 (IL),,193,KB-3001,10115,Fulfilled,admin,,,,,,,25209,76318,KB-3001,Release + Relax 12pk,Release + Relax 12pk,Sale,229531,UPS,Shipped,10115,30,ADM,CWL Brands,4.00,$60.0000,2.00,$55.80,$223.20,$66.00,2.00
01-05-2026,1071,WILD SIDE CHAMPAIGN-CP2 (IL),604 S. Neil St. Suite 103,Champaign,Illinois,61820,WILD SIDE CHAMPAIGN-CP2 (IL),,11,Shipping,10115,Fulfilled,admin,,,,,,,25209,76334,Shipping,Shipping,Shipping Tracking: 1Z90V7160330023185,Shipping,229531,UPS,Shipped,10115,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,206,KB-4000,10100,Fulfilled,admin,,,,,,,25196,76295,KB-4000,Focus MC12,Focus MC12,Sale,229425,UPS,Shipped,10100,30,ADM,CWL Brands,4.00,$576.0000,1.00,$576.00,"$2,304.00",$878.36,1.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,43,FG-120g Red Powder,10100,Fulfilled,admin,,,,,,,25196,76296,FG-120g Red Powder,120g Red Powder,120g Red Powder,Sale,229425,UPS,Shipped,10100,30,ADM,CWL Brands,3.00,$11.5000,1.00,$5.60,$16.80,$7.97,2.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,44,FG-120g White Powder,10100,Fulfilled,admin,,,,,,,25196,76297,FG-120g White Powder,120g White Powder,120g White Powder,Sale,229425,UPS,Shipped,10100,30,ADM,CWL Brands,2.00,$11.5000,1.00,$5.60,$11.20,$5.34,3.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,204,KB-3003,10100,Fulfilled,admin,,,,,,,25196,76298,KB-3003,Mango-Tango 12pk,Mango-Tango 12pk,Sale,229425,UPS,Shipped,10100,30,ADM,CWL Brands,2.00,$72.0000,1.00,$60.00,$120.00,$34.47,4.00
01-05-2026,245,Elevated Alternatives,607 n Orchard,boise,Idaho,83706,Elevated Alternatives,,11,Shipping,10100,Fulfilled,admin,,,,,,,25196,76740,Shipping,Shipping,Shipping Tracking: WILL CALL,Shipping,229425,UPS,Shipped,10100,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-05-2026,1478,River Tobacco,6485 E River Rd,Fridley,Minnesota,55432,River Tobacco,,206,KB-4000,10119,Fulfilled,admin,,,,,,,25214,76341,KB-4000,Focus MC12,Focus MC12,Sale,229692,UPS,Shipped,10119,30,ADM,CWL Brands,2.00,$576.0000,1.00,$720.00,"$1,440.00",$433.67,1.00
01-05-2026,1478,River Tobacco,6485 E River Rd,Fridley,Minnesota,55432,River Tobacco,,11,Shipping,10119,Fulfilled,admin,,,,,,,25214,76384,Shipping,Shipping,Shipping,Shipping,229692,UPS,Shipped,10119,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
01-05-2026,1478,River Tobacco,6485 E River Rd,Fridley,Minnesota,55432,River Tobacco,,11,Shipping,10119,Fulfilled,admin,,,,,,,25214,76394,Shipping,Shipping,Shipping Tracking: 1Z90V7160306696576,Shipping,229692,UPS,Shipped,10119,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-05-2026,977,WILD SIDE LANSING-LS (MI),6527 S Cedar St. Suite A,Lansing,Michigan,48911,WILD SIDE LANSING-LS (MI),,207,KB-3000,10103,Fulfilled,admin,,,,,,,25198,76301,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229456,UPS,Shipped,10103,30,ADM,CWL Brands,8.00,$60.0000,2.00,$55.80,$446.40,$41.96,2.00
01-05-2026,977,WILD SIDE LANSING-LS (MI),6527 S Cedar St. Suite A,Lansing,Michigan,48911,WILD SIDE LANSING-LS (MI),,193,KB-3001,10103,Fulfilled,admin,,,,,,,25198,76302,KB-3001,Release + Relax 12pk,Release + Relax 12pk,Sale,229456,UPS,Shipped,10103,30,ADM,CWL Brands,4.00,$60.0000,2.00,$55.80,$223.20,$66.00,4.00
01-05-2026,977,WILD SIDE LANSING-LS (MI),6527 S Cedar St. Suite A,Lansing,Michigan,48911,WILD SIDE LANSING-LS (MI),,11,Shipping,10103,Fulfilled,admin,,,,,,,25198,76331,Shipping,Shipping,Shipping Tracking: 1Z90V7160313666095,Shipping,229456,UPS,Shipped,10103,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,6.00
01-05-2026,1447,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,Good Vibes Boise,,206,KB-4000,10107,Fulfilled,admin,,,,,,,25202,76306,KB-4000,Focus MC12,Focus MC12,Sale,229470,Will Call,Shipped,10107,30,ADM,CWL Brands,4.00,$576.0000,1.00,$576.00,"$2,304.00",$909.43,1.00
01-05-2026,1447,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,Good Vibes Boise,,197,KB-4002,10107,Fulfilled,admin,,,,,,,25202,76307,KB-4002,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,229470,Will Call,Shipped,10107,30,ADM,CWL Brands,1.00,$504.0000,1.00,$468.00,$468.00,$119.31,2.00
01-05-2026,1447,Good Vibes Boise,655 N Five Mile Road,Boise,Idaho,83713,Good Vibes Boise,,11,Shipping,10107,Fulfilled,admin,,,,,,,25202,76486,Shipping,Shipping,Shipping Tracking: WILL CALL,Shipping,229470,Will Call,Shipped,10107,30,ADM,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-05-2026,849,WILD SIDE CORVALLIS-CV (OR),"820 Nw 9th St, Suite 104",corvallis,Oregon,97330,WILD SIDE CORVALLIS-CV (OR),,206,KB-4000,10112,Fulfilled,admin,,,,,,,25206,76312,KB-4000,Focus MC12,Focus MC12,Sale,229500,UPS,Shipped,10112,30,ADM,CWL Brands,2.00,$576.0000,2.00,$669.60,"$1,339.20",$433.67,2.00
01-05-2026,849,WILD SIDE CORVALLIS-CV (OR),"820 Nw 9th St, Suite 104",corvallis,Oregon,97330,WILD SIDE CORVALLIS-CV (OR),,11,Shipping,10112,Fulfilled,admin,,,,,,,25206,76337,Shipping,Shipping,Shipping Tracking: 1Z90V7160301601140,Shipping,229500,UPS,Shipped,10112,30,ADM,CWL Brands,2.00,$0.0000,2.00,$0.00,$0.00,$0.00,4.00
01-06-2026,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,206,KB-4000,10136,Fulfilled,BenW,,,,,,,25251,76493,KB-4000,Focus MC12,Focus MC12,Sale,230506,Saia,Shipped,10136,30,BW,CWL Brands,15.00,$576.0000,1.00,$612.00,"$9,180.00","$3,293.85",1.00
01-06-2026,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,11,Shipping,10136,Fulfilled,BenW,,,,,,,25251,76494,Shipping,Shipping,Shipping,Shipping,230506,Saia,Shipped,10136,30,BW,CWL Brands,1.00,$0.0000,1.00,$91.80,$91.80,$0.05,2.00
01-06-2026,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,74,CC Processing,10136,Fulfilled,BenW,,,,,,,25251,76495,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,230506,Saia,Shipped,10136,30,BW,CWL Brands,1.00,$0.0000,1.00,$278.40,$278.40,$0.00,3.00
01-06-2026,1076,woodland distributors,1233 e beamer st Suite E1,woodland,California,95776,woodland distributors,Ben Wallner,11,Shipping,10136,Fulfilled,BenW,,,,,,,25251,76747,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121611210,Shipping,230506,Saia,Shipped,10136,30,BW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-06-2026,2047,2 CHICKS AND A HEADSHOP,1503 W STATE HWY J,OZARK,Missouri,65721,2 CHICKS AND A HEADSHOP,Ben Wallner,206,KB-4000,10117,Fulfilled,BenW,,,,,,,25211,76321,KB-4000,Focus MC12,Focus MC12,Sale,229821,UPS,Shipped,10117,30,BW,CWL Brands,2.00,$576.0000,1.00,$720.00,"$1,440.00",$428.95,1.00
01-06-2026,2047,2 CHICKS AND A HEADSHOP,1503 W STATE HWY J,OZARK,Missouri,65721,2 CHICKS AND A HEADSHOP,Ben Wallner,11,Shipping,10117,Fulfilled,BenW,,,,,,,25211,76323,Shipping,Shipping,Shipping,Shipping,229821,UPS,Shipped,10117,30,BW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.05,2.00
01-06-2026,2047,2 CHICKS AND A HEADSHOP,1503 W STATE HWY J,OZARK,Missouri,65721,2 CHICKS AND A HEADSHOP,Ben Wallner,74,CC Processing,10117,Fulfilled,BenW,,,,,,,25211,76426,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,229821,UPS,Shipped,10117,30,BW,CWL Brands,1.00,$0.0000,1.00,$43.20,$43.20,$0.00,3.00
01-06-2026,2047,2 CHICKS AND A HEADSHOP,1503 W STATE HWY J,OZARK,Missouri,65721,2 CHICKS AND A HEADSHOP,Ben Wallner,11,Shipping,10117,Fulfilled,BenW,,,,,,,25211,76442,Shipping,Shipping,Shipping Tracking: 1Z90V7160319959624,Shipping,229821,UPS,Shipped,10117,30,BW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-06-2026,504,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,Raw Distribution,,206,KB-4000,10031,Fulfilled,BenW,,,,,,,25026,75676,KB-4000,Focus MC12,Focus MC12,Sale,229913,Saia,Shipped,10031,30,BW,CWL Brands,52.00,$576.0000,1.00,$612.00,"$31,824.00","$11,418.68",1.00
01-06-2026,504,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,Raw Distribution,,11,Shipping,10031,Fulfilled,BenW,,,,,,,25026,75677,Shipping,Shipping,Shipping,Shipping,229913,Saia,Shipped,10031,30,BW,CWL Brands,1.00,$0.0000,1.00,$345.60,$345.60,$0.05,2.00
01-06-2026,504,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,Raw Distribution,,194,KB-4001,10031,Fulfilled,BenW,,,,,,,25026,76482,KB-4001,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,229913,Saia,Shipped,10031,30,BW,CWL Brands,4.00,$651.0000,1.00,$525.60,"$2,102.40",$700.78,3.00
01-06-2026,504,Raw Distribution,1609 Abram Ct,San Leandro,California,94577,Raw Distribution,,11,Shipping,10031,Fulfilled,BenW,,,,,,,25026,76746,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121607190,Shipping,229913,Saia,Shipped,10031,30,BW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-06-2026,115,Honest Inc,1802 Enterprise Blvd,West Sacramento,California,95691,Honest Inc,Ben Wallner,206,KB-4000,10131,Fulfilled,BenW,,,,,,,25237,76428,KB-4000,Focus MC12,Focus MC12,Sale,229838,LTL Freight Carrier,Shipped,10131,30,BW,CWL Brands,56.00,$576.0000,1.00,$612.00,"$34,272.00","$12,732.08",1.00
01-06-2026,115,Honest Inc,1802 Enterprise Blvd,West Sacramento,California,95691,Honest Inc,Ben Wallner,11,Shipping,10131,Fulfilled,BenW,,,,,,,25237,76429,Shipping,Shipping,Shipping,Shipping,229838,LTL Freight Carrier,Shipped,10131,30,BW,CWL Brands,1.00,$0.0000,1.00,$370.00,$370.00,$0.05,2.00
01-06-2026,115,Honest Inc,1802 Enterprise Blvd,West Sacramento,California,95691,Honest Inc,Ben Wallner,11,Shipping,10131,Fulfilled,BenW,,,,,,,25237,76489,Shipping,Shipping,Shipping Tracking: https://www.saia.com/track/details;pro=77121520600,Shipping,229838,LTL Freight Carrier,Shipped,10131,30,BW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-06-2026,1428,iCloud Vape and Smoke | Sheridan,1001 Coffeen Ave,Sheridan,Wyoming,82801,iCloud Vape and Smoke | Sheridan,,206,KB-4000,10125,Fulfilled,BrandonG,,,,,,,25229,76401,KB-4000,Focus MC12,Focus MC12,Sale,229746,UPS,Shipped,10125,30,BG,CWL Brands,3.00,$576.0000,1.00,$684.00,"$2,052.00",$650.51,1.00
01-06-2026,1428,iCloud Vape and Smoke | Sheridan,1001 Coffeen Ave,Sheridan,Wyoming,82801,iCloud Vape and Smoke | Sheridan,,74,CC Processing,10125,Fulfilled,BrandonG,,,,,,,25229,76402,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,229746,UPS,Shipped,10125,30,BG,CWL Brands,1.00,$0.0000,1.00,$61.56,$61.56,$0.00,2.00
01-06-2026,1428,iCloud Vape and Smoke | Sheridan,1001 Coffeen Ave,Sheridan,Wyoming,82801,iCloud Vape and Smoke | Sheridan,,11,Shipping,10125,Fulfilled,BrandonG,,,,,,,25229,76435,Shipping,Shipping,Shipping Tracking: 1Z90V7160320404121,Shipping,229746,UPS,Shipped,10125,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-06-2026,1429,iCloud Vape and Smoke | Laramie,1660 N 4th St,Laramie,Wyoming,82072,iCloud Vape and Smoke | Laramie,,206,KB-4000,10132,Fulfilled,BrandonG,,,,,,,25240,76449,KB-4000,Focus MC12,Focus MC12,Sale,230490,UPS,Shipped,10132,30,BG,CWL Brands,3.00,$576.0000,1.00,$684.00,"$2,052.00",$669.45,1.00
01-06-2026,1429,iCloud Vape and Smoke | Laramie,1660 N 4th St,Laramie,Wyoming,82072,iCloud Vape and Smoke | Laramie,,11,Shipping,10132,Fulfilled,BrandonG,,,,,,,25240,76640,Shipping,Shipping,Shipping Tracking: 1Z90V7160301186493,Shipping,230490,UPS,Shipped,10132,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,207,KB-3000,10080,Fulfilled,BrandonG,,,,,,,25174,76214,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229890,UPS,Shipped,10080,30,BG,CWL Brands,8.00,$60.0000,1.00,$60.00,$480.00,$41.96,1.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,196,KB-3002,10080,Fulfilled,BrandonG,,,,,,,25174,76215,KB-3002,Zoom 12PK,Zoom 12PK,Sale,229890,UPS,Shipped,10080,30,BG,CWL Brands,4.00,$42.0000,1.00,$42.00,$168.00,$64.92,2.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,204,KB-3003,10080,Fulfilled,BrandonG,,,,,,,25174,76216,KB-3003,Mango-Tango 12pk,Mango-Tango 12pk,Sale,229890,UPS,Shipped,10080,30,BG,CWL Brands,2.00,$72.0000,1.00,$60.00,$120.00,$34.47,3.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,11,Shipping,10080,Fulfilled,BrandonG,,,,,,,25174,76217,Shipping,Shipping,Shipping,Shipping,229890,UPS,Shipped,10080,30,BG,CWL Brands,1.00,$0.0000,1.00,$20.00,$20.00,$0.05,4.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,74,CC Processing,10080,Fulfilled,BrandonG,,,,,,,25174,76427,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,229890,UPS,Shipped,10080,30,BG,CWL Brands,1.00,$0.0000,1.00,$23.64,$23.64,$0.00,5.00
01-06-2026,1675,Pluto's Smoke Shop | WY,1829 Dell Range Blvd,Cheyenne,Wyoming,82009,Pluto's Smoke Shop | WY,,11,Shipping,10080,Fulfilled,BrandonG,,,,,,,25174,76462,Shipping,Shipping,Shipping Tracking: 1Z90V7160318922889,Shipping,229890,UPS,Shipped,10080,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,207,KB-3000,10128,Fulfilled,BrandonG,,,,,,,25233,76412,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,229777,UPS,Shipped,10128,30,BG,CWL Brands,3.00,$60.0000,1.00,$60.00,$180.00,$15.73,1.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,196,KB-3002,10128,Fulfilled,BrandonG,,,,,,,25233,76413,KB-3002,Zoom 12PK,Zoom 12PK,Sale,229777,UPS,Shipped,10128,30,BG,CWL Brands,2.00,$42.0000,1.00,$42.00,$84.00,$32.46,2.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,11,Shipping,10128,Fulfilled,BrandonG,,,,,,,25233,76414,Shipping,Shipping,Shipping,Shipping,229777,UPS,Shipped,10128,30,BG,CWL Brands,1.00,$0.0000,1.00,$15.00,$15.00,$0.05,3.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,74,CC Processing,10128,Fulfilled,BrandonG,,,,,,,25233,76415,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,229777,UPS,Shipped,10128,30,BG,CWL Brands,1.00,$0.0000,1.00,$8.37,$8.37,$0.00,4.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,212,KB-2004,10128,Fulfilled,BrandonG,,,,,,,25233,76416,KB-2004,RAW 60 ml single bottle,RAW 60 ml single bottle,Sale,229777,UPS,Shipped,10128,30,BG,CWL Brands,3.00,$0.0000,1.00,$0.00,$0.00,$0.00,5.00
01-06-2026,1463,Capitol Botanical | WY,1934 Sheridan Avenue,Cody,Wyoming,82414,Capitol Botanicals | WY,,11,Shipping,10128,Fulfilled,BrandonG,,,,,,,25233,76440,Shipping,Shipping,Shipping Tracking: 1Z90V7160325799385,Shipping,229777,UPS,Shipped,10128,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,6.00
01-06-2026,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,206,KB-4000,10077,Fulfilled,BrandonG,,,,,,,25170,76200,KB-4000,Focus MC12,Focus MC12,Sale,229845,UPS,Shipped,10077,30,BG,CWL Brands,4.00,$576.0000,1.00,$684.00,"$2,736.00",$857.90,1.00
01-06-2026,427,420 Friendlys CBD and Kratom shop,6628 W 10th st. #101,Greeley,Colorado,80634,420 Friendlys CBD and Kratom shop,,11,Shipping,10077,Fulfilled,BrandonG,,,,,,,25170,76448,Shipping,Shipping,Shipping Tracking: 1Z90V7160337543404,Shipping,229845,UPS,Shipped,10077,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,2.00
01-06-2026,1023,iCloud Vape and Smoke 2 | Gilette,"ATTN: Eli, 1215 S Douglas Hwy",Gillette,Wyoming,82716,iCloud Vape and Smoke 2 | Gilette,,206,KB-4000,10126,Fulfilled,BrandonG,,,,,,,25230,76403,KB-4000,Focus MC12,Focus MC12,Sale,229760,UPS,Shipped,10126,30,BG,CWL Brands,3.00,$576.0000,1.00,$684.00,"$2,052.00",$643.43,1.00
01-06-2026,1023,iCloud Vape and Smoke 2 | Gilette,"ATTN: Eli, 1215 S Douglas Hwy",Gillette,Wyoming,82716,iCloud Vape and Smoke 2 | Gilette,,74,CC Processing,10126,Fulfilled,BrandonG,,,,,,,25230,76404,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,229760,UPS,Shipped,10126,30,BG,CWL Brands,1.00,$0.0000,1.00,$61.56,$61.56,$0.00,2.00
01-06-2026,1023,iCloud Vape and Smoke 2 | Gilette,"ATTN: Eli, 1215 S Douglas Hwy",Gillette,Wyoming,82716,iCloud Vape and Smoke 2 | Gilette,,11,Shipping,10126,Fulfilled,BrandonG,,,,,,,25230,76444,Shipping,Shipping,Shipping Tracking: 1Z90V7160300761247,Shipping,229760,UPS,Shipped,10126,30,BG,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,3.00
01-06-2026,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,207,KB-3000,10129,Fulfilled,DerekW,,,,,,,25235,76422,KB-3000,Focus+Flow 12PK,Focus+Flow 12PK,Sale,230483,UPS,Shipped,10129,30,DW,CWL Brands,4.00,$60.0000,1.00,$60.00,$240.00,$20.98,1.00
01-06-2026,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,11,Shipping,10129,Fulfilled,DerekW,,,,,,,25235,76423,Shipping,Shipping,Shipping,Shipping,230483,UPS,Shipped,10129,30,DW,CWL Brands,1.00,$0.0000,1.00,$12.50,$12.50,$0.05,2.00
01-06-2026,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,74,CC Processing,10129,Fulfilled,DerekW,,,,,,,25235,76443,CC Processing,Credit Card Processing Fee,Credit Card Processing Fee,Sale,230483,UPS,Shipped,10129,30,DW,CWL Brands,1.00,$0.0000,1.00,$7.58,$7.58,$0.00,3.00
01-06-2026,1783,Noreservations,146-33 35th Ave,Flushing,New York,11354,Noreservations,Derek Whitworth,11,Shipping,10129,Fulfilled,DerekW,,,,,,,25235,76656,Shipping,Shipping,Shipping Tracking: 1Z90V7160323028461,Shipping,230483,UPS,Shipped,10129,30,DW,CWL Brands,1.00,$0.0000,1.00,$0.00,$0.00,$0.00,4.00
01-06-2026,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,206,KB-4000,10026,Fulfilled,DerekW,,,,,,,25018,75637,KB-4000,Focus MC12,Focus MC12,Sale,229920,Saia,Shipped,10026,30,DW,CWL Brands,50.00,$576.0000,1.00,$612.00,"$30,600.00","$10,979.50",1.00
01-06-2026,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,194,KB-4001,10026,Fulfilled,DerekW,,,,,,,25018,75638,KB-4001,Release + Relax MC (12 boxes),Release + Relax MC (12 boxes),Sale,229920,Saia,Shipped,10026,30,DW,CWL Brands,4.00,$651.0000,1.00,$525.60,"$2,102.40",$700.78,2.00
01-06-2026,121,Savage Wholesale,220 N River Ridge Circle,Burnsville,Minnesota,55337,Savage Wholesale,,197,KB-4002,10026,Fulfilled,DerekW,,,,,,,25018,75639,KB-4002,Zoom MC (12 boxes),Zoom MC (12 boxes),Sale,229920,Saia,Shipped,10026,30,DW,CWL Brands,1.00,$504.0000,1.00,$432.00,$432.00,$119.31,3.00
